Alg,Function,Dim,Run,Best
C: A - jSO F cheklovi,BentCigar,30,5,2.145704817644773e-22
C: A - jSO F cheklovi,BentCigar,30,6,5.0860678004169365e-23
C: A - jSO F cheklovi,BentCigar,30,7,0.0
C: A - jSO F cheklovi,BentCigar,30,8,1.1360153655437294e-22
C: A - jSO F cheklovi,BentCigar,30,9,4.243744797684356e-22
C: A - jSO F cheklovi,BentCigar,30,10,3.272951994226971e-22
C: A - jSO F cheklovi,BentCigar,30,11,6.310887241768094e-23
C: A - jSO F cheklovi,BentCigar,30,12,0.0
C: A - jSO F cheklovi,BentCigar,30,13,6.310887241768094e-23
C: A - jSO F cheklovi,BentCigar,30,14,1.0097419586828951e-22
C: A - jSO F cheklovi,Composition,30,0,3.774758283725564e-15
C: A - jSO F cheklovi,Composition,30,1,1.998401444325288e-15
C: A - jSO F cheklovi,Composition,30,2,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,3,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,4,1.998401444325288e-15
C: A - jSO F cheklovi,Composition,30,5,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,6,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,7,1.9984014443252944e-15
C: A - jSO F cheklovi,Composition,30,8,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,9,1.998401444325288e-15
C: A - jSO F cheklovi,Composition,30,10,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,11,1.998401444325288e-15
C: A - jSO F cheklovi,Composition,30,12,1.998401444325288e-15
C: A - jSO F cheklovi,Composition,30,13,2.220446049250313e-16
C: A - jSO F cheklovi,Composition,30,14,1.998401444325288e-15
C: A - jSO F cheklovi,DynamicSphere,30,0,0.06962086896964129
C: A - jSO F cheklovi,DynamicSphere,30,1,0.1112203106253124
C: A - jSO F cheklovi,DynamicSphere,30,2,0.06633099499394439
C: A - jSO F cheklovi,DynamicSphere,30,3,0.12514598104158275
C: A - jSO F cheklovi,DynamicSphere,30,4,0.06103880111310799
C: A - jSO F cheklovi,DynamicSphere,30,5,0.088344651877667
C: A - jSO F cheklovi,DynamicSphere,30,6,0.10624200174283464
C: A - jSO F cheklovi,DynamicSphere,30,7,0.10680950948836951
C: A - jSO F cheklovi,DynamicSphere,30,8,0.09602582512923051
C: A - jSO F cheklovi,DynamicSphere,30,9,0.09277670074237707
C: A - jSO F cheklovi,DynamicSphere,30,10,0.09292613378038021
C: A - jSO F cheklovi,DynamicSphere,30,11,0.12156605577971748
C: A - jSO F cheklovi,DynamicSphere,30,12,0.08633323539347414
C: A - jSO F cheklovi,DynamicSphere,30,13,0.10855960855824993
C: A - jSO F cheklovi,DynamicSphere,30,14,0.10745598320028293
C: A - jSO F cheklovi,Griewank,30,0,0.0
C: A - jSO F cheklovi,Griewank,30,1,0.0
C: A - jSO F cheklovi,Griewank,30,2,0.0
C: A - jSO F cheklovi,Griewank,30,3,0.0
C: A - jSO F cheklovi,Griewank,30,4,0.0
C: A - jSO F cheklovi,Griewank,30,5,0.0
C: A - jSO F cheklovi,Griewank,30,6,0.0
C: A - jSO F cheklovi,Griewank,30,7,0.0
C: A - jSO F cheklovi,Griewank,30,8,0.0
C: A - jSO F cheklovi,Griewank,30,9,0.0
C: A - jSO F cheklovi,Griewank,30,10,0.0
C: A - jSO F cheklovi,Griewank,30,11,0.0
C: A - jSO F cheklovi,Griewank,30,12,0.0
C: A - jSO F cheklovi,Griewank,30,13,0.0
C: A - jSO F cheklovi,Griewank,30,14,0.0
C: A - jSO F cheklovi,Levy,30,0,1.4997597826618576e-32
C: A - jSO F cheklovi,Levy,30,1,1.146003366116696e-31
C: A - jSO F cheklovi,Levy,30,2,3.6006961940884624e-30
C: A - jSO F cheklovi,Levy,30,3,1.6579452249637484e-30
C: A - jSO F cheklovi,Levy,30,4,1.146003366116696e-31
C: A - jSO F cheklovi,Levy,30,5,1.3098332020322824e-30
C: A - jSO F cheklovi,Levy,30,6,8.118195081070268e-31
C: A - jSO F cheklovi,Levy,30,7,1.4997597826618576e-32
C: A - jSO F cheklovi,Levy,30,8,1.0110249856771297e-30
C: A - jSO F cheklovi,Levy,30,9,1.4997597826618576e-32
C: A - jSO F cheklovi,Levy,30,10,1.6086414183874387e-30
C: A - jSO F cheklovi,Levy,30,11,8.11819508107026e-31
C: A - jSO F cheklovi,Levy,30,12,1.4997597826618576e-32
C: A - jSO F cheklovi,Levy,30,13,2.505066067452893e-30
C: A - jSO F cheklovi,Levy,30,14,3.3018879777333005e-30
C: A - jSO F cheklovi,NoisyRastrigin,30,0,0.26198639813913616
C: A - jSO F cheklovi,NoisyRastrigin,30,1,0.19782862221452113
C: A - jSO F cheklovi,NoisyRastrigin,30,2,0.19305122232130323
C: A - jSO F cheklovi,NoisyRastrigin,30,3,0.21629515858022152
C: A - jSO F cheklovi,NoisyRastrigin,30,4,0.26123182941623746
C: A - jSO F cheklovi,NoisyRastrigin,30,5,0.284117075409144
C: A - jSO F cheklovi,NoisyRastrigin,30,6,0.20266898083721152
C: A - jSO F cheklovi,NoisyRastrigin,30,7,0.148669218157492
C: A - jSO F cheklovi,NoisyRastrigin,30,8,0.13714161158388727
C: A - jSO F cheklovi,NoisyRastrigin,30,9,0.17670983703051135
C: A - jSO F cheklovi,NoisyRastrigin,30,10,0.22662754816755637
C: A - jSO F cheklovi,NoisyRastrigin,30,11,0.2689979549527415
C: A - jSO F cheklovi,NoisyRastrigin,30,12,0.16670624702408077
C: A - jSO F cheklovi,NoisyRastrigin,30,13,0.18604939595503467
C: A - jSO F cheklovi,NoisyRastrigin,30,14,0.18514496872776753
C: A - jSO F cheklovi,NoisySphere,30,0,0.010452917364308232
C: A - jSO F cheklovi,NoisySphere,30,1,0.0077553783181317755
C: A - jSO F cheklovi,NoisySphere,30,2,0.015061044605724664
C: A - jSO F cheklovi,NoisySphere,30,3,0.007711757695965857
C: A - jSO F cheklovi,NoisySphere,30,4,0.009321355073340967
C: A - jSO F cheklovi,NoisySphere,30,5,0.00997764072219237
C: A - jSO F cheklovi,NoisySphere,30,6,0.015592186088839945
C: A - jSO F cheklovi,NoisySphere,30,7,0.005928808865150159
C: A - jSO F cheklovi,NoisySphere,30,8,0.01262949364058048
C: A - jSO F cheklovi,NoisySphere,30,9,0.011982057615255776
C: A - jSO F cheklovi,NoisySphere,30,10,0.014706735928460295
C: A - jSO F cheklovi,NoisySphere,30,11,0.01718231591082395
C: A - jSO F cheklovi,NoisySphere,30,12,0.009329971815848565
C: A - jSO F cheklovi,NoisySphere,30,13,0.008404395881888571
C: A - jSO F cheklovi,NoisySphere,30,14,0.017657967043203816
C: A - jSO F cheklovi,Rosenbrock,30,0,1.6657474449050536
C: A - jSO F cheklovi,Rosenbrock,30,1,4.759405674251732
C: A - jSO F cheklovi,Rosenbrock,30,2,3.4829303396276496
C: A - jSO F cheklovi,Rosenbrock,30,3,1.1958796689123279
C: A - jSO F cheklovi,Rosenbrock,30,4,5.896563252633587
C: A - jSO F cheklovi,Rosenbrock,30,5,1.099647551269923
C: A - jSO F cheklovi,Rosenbrock,30,6,3.044866254265845
C: A - jSO F cheklovi,Rosenbrock,30,7,2.882352312570269
C: A - jSO F cheklovi,Rosenbrock,30,8,3.6160237085664653
C: A - jSO F cheklovi,Rosenbrock,30,9,5.670085111218375
C: A - jSO F cheklovi,Rosenbrock,30,10,1.1775398510171786
C: A - jSO F cheklovi,Rosenbrock,30,11,3.792440028654806
C: A - jSO F cheklovi,Rosenbrock,30,12,3.0727273878803105
C: A - jSO F cheklovi,Rosenbrock,30,13,2.031343623097486
C: A - jSO F cheklovi,Rosenbrock,30,14,0.8538079127910678
C: A - jSO F cheklovi,RotatedElliptic,30,0,11861.17082969421
C: A - jSO F cheklovi,RotatedElliptic,30,1,7436.36276945477
C: A - jSO F cheklovi,RotatedElliptic,30,2,469.35720997365075
C: A - jSO F cheklovi,RotatedElliptic,30,3,6193.530116916652
C: A - jSO F cheklovi,RotatedElliptic,30,4,5938.45577055844
C: A - jSO F cheklovi,RotatedElliptic,30,5,7993.975571993261
C: A - jSO F cheklovi,RotatedElliptic,30,6,1935.4743099056877
C: A - jSO F cheklovi,RotatedElliptic,30,7,14643.622077001586
C: A - jSO F cheklovi,RotatedElliptic,30,8,1004.1879008908015
C: A - jSO F cheklovi,RotatedElliptic,30,9,518.9347569818369
C: A - jSO F cheklovi,RotatedElliptic,30,10,569.1321367715509
C: A - jSO F cheklovi,RotatedElliptic,30,11,15782.243182668964
C: A - jSO F cheklovi,RotatedElliptic,30,12,8467.883936327418
C: A - jSO F cheklovi,RotatedElliptic,30,13,6241.036469877822
C: A - jSO F cheklovi,RotatedElliptic,30,14,3185.656056681847
C: A - jSO F cheklovi,Schwefel,30,0,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,1,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,2,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,3,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,4,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,5,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,6,118.43871644142928
C: A - jSO F cheklovi,Schwefel,30,7,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,8,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,9,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,10,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,11,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,12,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,13,0.00038182698881428223
C: A - jSO F cheklovi,Schwefel,30,14,0.00038182698881428223
C: A - jSO F cheklovi,Zakharov,30,0,1.3701169420406478e-14
C: A - jSO F cheklovi,Zakharov,30,1,1.2537734616210353e-14
C: A - jSO F cheklovi,Zakharov,30,2,3.3594600153550454e-15
C: A - jSO F cheklovi,Zakharov,30,3,3.723523088311242e-15
C: A - jSO F cheklovi,Zakharov,30,4,4.550105822887288e-16
C: A - jSO F cheklovi,Zakharov,30,5,3.833645604018777e-16
C: A - jSO F cheklovi,Zakharov,30,6,7.6600923183400895e-16
C: A - jSO F cheklovi,Zakharov,30,7,1.0342388261888302e-16
C: A - jSO F cheklovi,Zakharov,30,8,9.443841519041e-16
C: A - jSO F cheklovi,Zakharov,30,9,3.1036009183542196e-15
C: A - jSO F cheklovi,Zakharov,30,10,5.272045436257755e-15
C: A - jSO F cheklovi,Zakharov,30,11,5.189382344920628e-18
C: A - jSO F cheklovi,Zakharov,30,12,4.9443427221520414e-15
C: A - jSO F cheklovi,Zakharov,30,13,2.650078875718491e-15
C: A - jSO F cheklovi,Zakharov,30,14,2.2855776448492907e-16
D: B + C,Ackley,30,0,7.549516567451064e-15
D: B + C,Ackley,30,1,7.549516567451064e-15
D: B + C,Ackley,30,2,1.1102230246251565e-14
D: B + C,Ackley,30,3,1.1102230246251565e-14
D: B + C,Ackley,30,4,7.549516567451064e-15
D: B + C,Ackley,30,5,1.1102230246251565e-14
D: B + C,Ackley,30,6,7.549516567451064e-15
D: B + C,Ackley,30,7,7.549516567451064e-15
D: B + C,Ackley,30,8,7.549516567451064e-15
D: B + C,Ackley,30,9,1.1102230246251565e-14
D: B + C,Ackley,30,10,7.549516567451064e-15
D: B + C,Ackley,30,11,7.549516567451064e-15
D: B + C,Ackley,30,12,7.549516567451064e-15
D: B + C,Ackley,30,13,7.549516567451064e-15
D: B + C,Ackley,30,14,7.549516567451064e-15
D: B + C,BentCigar,30,0,0.0
D: B + C,BentCigar,30,1,0.0
D: B + C,BentCigar,30,2,0.0
D: B + C,BentCigar,30,3,0.0
D: B + C,BentCigar,30,4,0.0
D: B + C,BentCigar,30,5,0.0
D: B + C,BentCigar,30,6,0.0
D: B + C,BentCigar,30,7,0.0
D: B + C,BentCigar,30,8,0.0
D: B + C,BentCigar,30,9,0.0
D: B + C,BentCigar,30,10,0.0
D: B + C,BentCigar,30,11,0.0
D: B + C,BentCigar,30,12,0.0
D: B + C,BentCigar,30,13,0.0
D: B + C,BentCigar,30,14,0.0
D: B + C,Composition,30,0,2.220446049250313e-16
D: B + C,Composition,30,1,2.220446049250313e-16
D: B + C,Composition,30,2,2.220446049250313e-16
D: B + C,Composition,30,3,2.220446049250313e-16
D: B + C,Composition,30,4,2.220446049250313e-16
D: B + C,Composition,30,5,2.220446049250313e-16
D: B + C,Composition,30,6,2.220446049250313e-16
D: B + C,Composition,30,7,1.998401444325288e-15
D: B + C,Composition,30,8,2.220446049250313e-16
D: B + C,Composition,30,9,2.220446049250313e-16
D: B + C,Composition,30,10,2.220446049250313e-16
D: B + C,Composition,30,11,2.220446049250313e-16
D: B + C,Composition,30,12,2.220446049250313e-16
D: B + C,Composition,30,13,1.998401444325288e-15
D: B + C,Composition,30,14,2.220446049250313e-16
D: B + C,DynamicSphere,30,0,0.08161087907376778
D: B + C,DynamicSphere,30,1,0.09715683980173542
D: B + C,DynamicSphere,30,2,0.08615923625823611
D: B + C,DynamicSphere,30,3,0.0966049251218473
D: B + C,DynamicSphere,30,4,0.07168204391485021
D: B + C,DynamicSphere,30,5,0.12000350417483736
D: B + C,DynamicSphere,30,6,0.10165939900797627
D: B + C,DynamicSphere,30,7,0.0646626971226464
D: B + C,DynamicSphere,30,8,0.04877498343057352
D: B + C,DynamicSphere,30,9,0.1301164932951941
D: B + C,DynamicSphere,30,10,0.07221642714545522
D: B + C,DynamicSphere,30,11,0.09700952266717709
D: B + C,DynamicSphere,30,12,0.06589008495795748
D: B + C,DynamicSphere,30,13,0.15606956121361593
D: B + C,DynamicSphere,30,14,0.13181611805958635
D: B + C,Griewank,30,0,0.0
D: B + C,Griewank,30,1,0.0
D: B + C,Griewank,30,2,0.0
D: B + C,Griewank,30,3,0.0
D: B + C,Griewank,30,4,0.0
D: B + C,Griewank,30,5,0.0
D: B + C,Griewank,30,6,0.0
D: B + C,Griewank,30,7,0.0
D: B + C,Griewank,30,8,0.0
D: B + C,Griewank,30,9,0.0
D: B + C,Griewank,30,10,0.0
D: B + C,Griewank,30,11,0.0
D: B + C,Griewank,30,12,0.0
D: B + C,Griewank,30,13,0.0
D: B + C,Griewank,30,14,0.0
D: B + C,Levy,30,0,1.4997597826618576e-32
D: B + C,Levy,30,1,1.4997597826618576e-32
D: B + C,Levy,30,2,1.4997597826618576e-32
D: B + C,Levy,30,3,0.08952825041644091
D: B + C,Levy,30,4,1.6086414183874387e-30
D: B + C,Levy,30,5,1.4997597826618576e-32
D: B + C,Levy,30,6,1.4997597826618576e-32
D: B + C,Levy,30,7,1.4997597826618576e-32
D: B + C,Levy,30,8,1.4997597826618576e-32
D: B + C,Levy,30,9,1.4997597826618576e-32
D: B + C,Levy,30,10,1.4997597826618576e-32
D: B + C,Levy,30,11,1.4997597826618576e-32
D: B + C,Levy,30,12,1.4997597826618576e-32
D: B + C,Levy,30,13,1.4997597826618576e-32
D: B + C,Levy,30,14,1.4997597826618576e-32
D: B + C,NoisyRastrigin,30,0,0.18022332650371276
D: B + C,NoisyRastrigin,30,1,0.12137769606054327
D: B + C,NoisyRastrigin,30,2,0.24332102907956177
D: B + C,NoisyRastrigin,30,3,0.1734572963155383
D: B + C,NoisyRastrigin,30,4,0.09933540163476273
D: B + C,NoisyRastrigin,30,5,0.12863128457488493
D: B + C,NoisyRastrigin,30,6,0.15877552601110345
D: B + C,NoisyRastrigin,30,7,0.17448797203984512
D: B + C,NoisyRastrigin,30,8,0.1910953273071314
D: B + C,NoisyRastrigin,30,9,0.15492098481087346
D: B + C,NoisyRastrigin,30,10,0.17059052652283668
D: B + C,NoisyRastrigin,30,11,0.21194496399632
D: B + C,NoisyRastrigin,30,12,0.13089433186105381
D: B + C,NoisyRastrigin,30,13,0.18098776956335705
D: B + C,NoisyRastrigin,30,14,0.296712296395782
D: B + C,NoisySphere,30,0,0.018596793172849027
D: B + C,NoisySphere,30,1,0.014281771605975727
D: B + C,NoisySphere,30,2,0.012424281458244656
D: B + C,NoisySphere,30,3,0.0078858019475193
D: B + C,NoisySphere,30,4,0.0114461356545325
D: B + C,NoisySphere,30,5,0.017080472690422198
D: B + C,NoisySphere,30,6,0.012201769382084565
D: B + C,NoisySphere,30,7,0.006157739187887628
D: B + C,NoisySphere,30,8,0.012283893486285646
D: B + C,NoisySphere,30,9,0.010271787687804465
D: B + C,NoisySphere,30,10,0.006057553566928056
D: B + C,NoisySphere,30,11,0.015083486877874225
D: B + C,NoisySphere,30,12,0.01020605037895531
D: B + C,NoisySphere,30,13,0.016003294402765756
D: B + C,NoisySphere,30,14,0.018782128995758558
D: B + C,Rosenbrock,30,0,1.0578255453774346
D: B + C,Rosenbrock,30,1,2.1705904556255304
D: B + C,Rosenbrock,30,2,2.451024822230438
D: B + C,Rosenbrock,30,3,0.2772615048242255
D: B + C,Rosenbrock,30,4,0.47515934679507427
D: B + C,Rosenbrock,30,5,2.7795759106825964
D: B + C,Rosenbrock,30,6,1.720227294615815
D: B + C,Rosenbrock,30,7,5.790306272500433
D: B + C,Rosenbrock,30,8,1.8449356474898246
D: B + C,Rosenbrock,30,9,4.011071681070788
D: B + C,Rosenbrock,30,10,2.832715296388639
D: B + C,Rosenbrock,30,11,0.8425862058925101
D: B + C,Rosenbrock,30,12,1.2785856755369989
D: B + C,Rosenbrock,30,13,7.082460469123702
D: B + C,Rosenbrock,30,14,2.157272848261057
D: B + C,RotatedElliptic,30,0,16781.994045708878
D: B + C,RotatedElliptic,30,1,15249.028235847796
D: B + C,RotatedElliptic,30,2,1207.7587232518117
D: B + C,RotatedElliptic,30,3,6952.630468818068
D: B + C,RotatedElliptic,30,4,2212.9621913369015
D: B + C,RotatedElliptic,30,5,6235.2155958835
D: B + C,RotatedElliptic,30,6,1214.2721237925198
D: B + C,RotatedElliptic,30,7,8748.716065467344
D: B + C,RotatedElliptic,30,8,11968.5064834824
D: B + C,RotatedElliptic,30,9,9393.36083537642
D: B + C,RotatedElliptic,30,10,26614.327262411676
D: B + C,RotatedElliptic,30,11,3207.0111214542508
D: B + C,RotatedElliptic,30,12,4566.673656643019
D: B + C,RotatedElliptic,30,13,28315.0469313002
D: B + C,RotatedElliptic,30,14,11012.159001091282
D: B + C,Schwefel,30,0,0.00038182698881428223
D: B + C,Schwefel,30,1,0.00038182698881428223
D: B + C,Schwefel,30,2,0.00038182698881428223
D: B + C,Schwefel,30,3,0.00038182698881428223
D: B + C,Schwefel,30,4,0.00038182698881428223
D: B + C,Schwefel,30,5,0.00038182698881428223
D: B + C,Schwefel,30,6,0.00038182698881428223
D: B + C,Schwefel,30,7,0.00038182698881428223
D: B + C,Schwefel,30,8,0.00038182698881428223
D: B + C,Schwefel,30,9,0.00038182698881428223
D: B + C,Schwefel,30,10,0.00038182698881428223
D: B + C,Schwefel,30,11,0.00038182698881428223
D: B + C,Schwefel,30,12,0.00038182700154720806
D: B + C,Schwefel,30,13,0.00038182698881428223
D: B + C,Schwefel,30,14,0.00038182698881428223
D: B + C,Zakharov,30,0,1.2504681308008824e-16
D: B + C,Zakharov,30,1,3.487168825571126e-16
D: B + C,Zakharov,30,2,8.063401517596225e-15
D: B + C,Zakharov,30,3,1.7679200055149238e-15
D: B + C,Zakharov,30,4,2.6314785460111595e-17
D: B + C,Zakharov,30,5,5.195899471367246e-17
D: B + C,Zakharov,30,6,2.8456400910662533e-18
D: B + C,Zakharov,30,7,7.880331098083521e-15
D: B + C,Zakharov,30,8,4.459758745676378e-17
D: B + C,Zakharov,30,9,9.348239345429275e-17
D: B + C,Zakharov,30,10,2.5411409085715586e-17
D: B + C,Zakharov,30,11,4.090956536811461e-17
D: B + C,Zakharov,30,12,1.0520140373955657e-16
D: B + C,Zakharov,30,13,1.41593527309318e-17
D: B + C,Zakharov,30,14,4.012028265480099e-18
E: A + p=0.11 doimiy,Ackley,30,0,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,1,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,2,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,3,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,4,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,5,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,6,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,7,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,8,1.4654943925052066e-14
E: A + p=0.11 doimiy,Ackley,30,9,7.549516567451064e-15
E: A + p=0.11 doimiy,Ackley,30,10,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,11,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,12,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,13,1.1102230246251565e-14
E: A + p=0.11 doimiy,Ackley,30,14,1.1102230246251565e-14
E: A + p=0.11 doimiy,BentCigar,30,0,2.524354896707238e-22
E: A + p=0.11 doimiy,BentCigar,30,1,1.0097419586828951e-22
E: A + p=0.11 doimiy,BentCigar,30,2,4.1651855795669423e-22
E: A + p=0.11 doimiy,BentCigar,30,3,2.5559093329160782e-22
E: A + p=0.11 doimiy,BentCigar,30,4,3.660314600225495e-22
E: A + p=0.11 doimiy,BentCigar,30,5,1.0097419586828951e-22
E: A + p=0.11 doimiy,BentCigar,30,6,1.135959703518257e-22
E: A + p=0.11 doimiy,BentCigar,30,7,4.1651855795669423e-22
E: A + p=0.11 doimiy,BentCigar,30,8,1.0097419586828951e-22
E: A + p=0.11 doimiy,BentCigar,30,9,1.0097419586828951e-22
E: A + p=0.11 doimiy,BentCigar,30,10,1.0097419586828951e-22
E: A + p=0.11 doimiy,BentCigar,30,11,5.679798517591285e-22
E: A + p=0.11 doimiy,BentCigar,30,12,3.0292258760486853e-22
E: A + p=0.11 doimiy,BentCigar,30,13,2.7767903863779616e-22
E: A + p=0.11 doimiy,BentCigar,30,14,1.1675141397270975e-22
E: A + p=0.11 doimiy,Composition,30,0,1.998401444325307e-15
E: A + p=0.11 doimiy,Composition,30,1,3.774758283725595e-15
E: A + p=0.11 doimiy,Composition,30,2,7.327471962526204e-15
E: A + p=0.11 doimiy,Composition,30,3,3.77475828372557e-15
E: A + p=0.11 doimiy,Composition,30,4,3.774758283725608e-15
E: A + p=0.11 doimiy,Composition,30,5,3.774758283725614e-15
E: A + p=0.11 doimiy,Composition,30,6,3.7747582837255764e-15
E: A + p=0.11 doimiy,Composition,30,7,3.774758283725614e-15
E: A + p=0.11 doimiy,Composition,30,8,5.55111512312589e-15
E: A + p=0.11 doimiy,Composition,30,9,3.774758283725583e-15
E: A + p=0.11 doimiy,Composition,30,10,5.55111512312589e-15
E: A + p=0.11 doimiy,Composition,30,11,3.774758283725589e-15
E: A + p=0.11 doimiy,Composition,30,12,1.998401444325307e-15
E: A + p=0.11 doimiy,Composition,30,13,7.327471962526211e-15
E: A + p=0.11 doimiy,Composition,30,14,5.551115123125884e-15
E: A + p=0.11 doimiy,DynamicSphere,30,0,0.09266756560897937
E: A + p=0.11 doimiy,DynamicSphere,30,1,0.08692777771553792
E: A + p=0.11 doimiy,DynamicSphere,30,2,0.07617138224641631
E: A + p=0.11 doimiy,DynamicSphere,30,3,0.058705689442433956
E: A + p=0.11 doimiy,DynamicSphere,30,4,0.0992761592901909
E: A + p=0.11 doimiy,DynamicSphere,30,5,0.1127575972322284
E: A + p=0.11 doimiy,DynamicSphere,30,6,0.11396402413743614
E: A + p=0.11 doimiy,DynamicSphere,30,7,0.1009299729608775
E: A + p=0.11 doimiy,DynamicSphere,30,8,0.09038929893772395
E: A + p=0.11 doimiy,DynamicSphere,30,9,0.09196330823888225
E: A + p=0.11 doimiy,DynamicSphere,30,10,0.07059835281718951
E: A + p=0.11 doimiy,DynamicSphere,30,11,0.12633257884165086
E: A + p=0.11 doimiy,DynamicSphere,30,12,0.08851288302315724
E: A + p=0.11 doimiy,DynamicSphere,30,13,0.05624194911255367
E: A + p=0.11 doimiy,DynamicSphere,30,14,0.07306946634014307
E: A + p=0.11 doimiy,Griewank,30,0,0.0
E: A + p=0.11 doimiy,Griewank,30,1,0.0
E: A + p=0.11 doimiy,Griewank,30,2,0.0
E: A + p=0.11 doimiy,Griewank,30,3,0.0
E: A + p=0.11 doimiy,Griewank,30,4,0.0
E: A + p=0.11 doimiy,Griewank,30,5,0.0
E: A + p=0.11 doimiy,Griewank,30,6,0.0
E: A + p=0.11 doimiy,Griewank,30,7,0.0
E: A + p=0.11 doimiy,Griewank,30,8,0.0
E: A + p=0.11 doimiy,Griewank,30,9,0.0
E: A + p=0.11 doimiy,Griewank,30,10,0.0
E: A + p=0.11 doimiy,Griewank,30,11,0.0
E: A + p=0.11 doimiy,Griewank,30,12,0.0
E: A + p=0.11 doimiy,Griewank,30,13,0.0
E: A + p=0.11 doimiy,Griewank,30,14,0.0
E: A + p=0.11 doimiy,Levy,30,0,1.8571507025338498e-30
E: A + p=0.11 doimiy,Levy,30,1,2.80387428380805e-30
E: A + p=0.11 doimiy,Levy,30,2,2.554369874029211e-30
E: A + p=0.11 doimiy,Levy,30,3,2.505066067452895e-30
E: A + p=0.11 doimiy,Levy,30,4,2.8038742838080468e-30
E: A + p=0.11 doimiy,Levy,30,5,2.8038742838080513e-30
E: A + p=0.11 doimiy,Levy,30,6,1.3098332020322816e-30
E: A + p=0.11 doimiy,Levy,30,7,3.1006922488983487e-30
E: A + p=0.11 doimiy,Levy,30,8,1.0110249856771288e-30
E: A + p=0.11 doimiy,Levy,30,9,1.2102304632472314e-30
E: A + p=0.11 doimiy,Levy,30,10,3.301887977733306e-30
E: A + p=0.11 doimiy,Levy,30,11,4.397518104368868e-30
E: A + p=0.11 doimiy,Levy,30,12,5.0508323302477935e-30
E: A + p=0.11 doimiy,Levy,30,13,9.114222468920787e-31
E: A + p=0.11 doimiy,Levy,30,14,1.7575479637487994e-30
E: A + p=0.11 doimiy,NoisyRastrigin,30,0,0.16542796472858967
E: A + p=0.11 doimiy,NoisyRastrigin,30,1,0.22463707026043878
E: A + p=0.11 doimiy,NoisyRastrigin,30,2,0.1519621417192738
E: A + p=0.11 doimiy,NoisyRastrigin,30,3,0.19922259258667196
E: A + p=0.11 doimiy,NoisyRastrigin,30,4,0.1743427885260953
E: A + p=0.11 doimiy,NoisyRastrigin,30,5,0.28754023478661495
E: A + p=0.11 doimiy,NoisyRastrigin,30,6,0.22783974925296846
E: A + p=0.11 doimiy,NoisyRastrigin,30,7,0.16754507361898163
E: A + p=0.11 doimiy,NoisyRastrigin,30,8,0.2277684435922982
E: A + p=0.11 doimiy,NoisyRastrigin,30,9,0.2368864218890181
E: A + p=0.11 doimiy,NoisyRastrigin,30,10,0.2179047235489282
E: A + p=0.11 doimiy,NoisyRastrigin,30,11,0.22278054237073697
E: A + p=0.11 doimiy,NoisyRastrigin,30,12,0.17769947238579853
E: A + p=0.11 doimiy,NoisyRastrigin,30,13,0.20499452669840323
E: A + p=0.11 doimiy,NoisyRastrigin,30,14,0.21009538454395127
E: A + p=0.11 doimiy,NoisySphere,30,0,0.011397428886473734
E: A + p=0.11 doimiy,NoisySphere,30,1,0.009643588930917558
E: A + p=0.11 doimiy,NoisySphere,30,2,0.01263789959013879
E: A + p=0.11 doimiy,NoisySphere,30,3,0.012490604244999249
E: A + p=0.11 doimiy,NoisySphere,30,4,0.006696778744763356
E: A + p=0.11 doimiy,NoisySphere,30,5,0.014165669265150392
E: A + p=0.11 doimiy,NoisySphere,30,6,0.005129939577790378
E: A + p=0.11 doimiy,NoisySphere,30,7,0.010489917172928121
E: A + p=0.11 doimiy,NoisySphere,30,8,0.01732038203683935
