Algorithm,Function,Dimension,Run,Best
cmu-population,F4,20,9,12.0
cmu-population,F4,20,10,16.0
cmu-population,F4,20,11,16.0
cmu-population,F4,20,12,14.0
cmu-population,F4,20,13,8.0
cmu-population,F4,20,14,14.0
cmu-population,F4,20,15,16.0
cmu-population,F4,20,16,10.0
cmu-population,F4,20,17,20.0
cmu-population,F4,20,18,12.0
cmu-population,F4,20,19,16.0
cmu-population,F4,20,20,14.0
cmu-population,F4,20,21,10.0
cmu-population,F4,20,22,14.0
cmu-population,F4,20,23,16.0
cmu-population,F4,20,24,14.0
cmu-population,F4,20,25,12.0
cmu-population,F4,20,26,16.0
cmu-population,F4,20,27,12.0
cmu-population,F4,20,28,12.0
cmu-population,F4,20,29,14.0
ACE-SHADE,F7,20,0,20.334012583351296
ACE-SHADE,F7,20,1,20.14868458271758
ACE-SHADE,F7,20,2,20.29676510032232
ACE-SHADE,F7,20,3,20.54954061934427
ACE-SHADE,F7,20,4,20.308471361166998
ACE-SHADE,F7,20,5,20.45217482225121
ACE-SHADE,F7,20,6,20.38504101416197
ACE-SHADE,F7,20,7,20.15565968317037
ACE-SHADE,F7,20,8,20.293745077897483
ACE-SHADE,F7,20,9,20.398100168589053
ACE-SHADE,F7,20,10,20.293150506044185
ACE-SHADE,F7,20,11,20.62388891488308
ACE-SHADE,F7,20,12,20.136648493434905
ACE-SHADE,F7,20,13,20.70771315047091
ACE-SHADE,F7,20,14,20.3878196960668
ACE-SHADE,F7,20,15,20.248687852358444
ACE-SHADE,F7,20,16,20.351134673371007
ACE-SHADE,F7,20,17,20.149447129521832
ACE-SHADE,F7,20,18,20.30926179999574
ACE-SHADE,F7,20,19,20.200046959433397
ACE-SHADE,F7,20,20,20.50368675110417
ACE-SHADE,F7,20,21,20.3802547573348
ACE-SHADE,F7,20,22,20.17234819199757
ACE-SHADE,F7,20,23,20.62763407560169
ACE-SHADE,F7,20,24,20.18732808116897
ACE-SHADE,F7,20,25,20.39004871894485
ACE-SHADE,F7,20,26,20.946359664934107
ACE-SHADE,F7,20,27,20.18842410226057
ACE-SHADE,F7,20,28,20.26794303206816
ACE-SHADE,F7,20,29,20.401124777227324
N2-off,F3,20,0,0.0
N2-off,F3,20,1,0.0
N2-off,F3,20,2,0.0
N2-off,F3,20,3,0.0
N2-off,F3,20,4,0.0
N2-off,F3,20,5,0.0
N2-off,F3,20,6,0.0
N2-off,F3,20,7,0.0
N2-off,F3,20,8,0.0
N2-off,F3,20,9,0.0
N2-off,F3,20,10,0.0
N2-off,F3,20,11,0.0
N2-off,F3,20,12,0.0
N2-off,F3,20,13,0.0
N2-off,F3,20,14,0.0
N2-off,F3,20,15,0.0
N2-off,F3,20,16,0.0
N2-off,F3,20,17,0.0
N2-off,F3,20,18,0.0
N2-off,F3,20,19,0.0
N2-off,F3,20,20,0.0
N2-off,F3,20,21,0.0
N2-off,F3,20,22,0.0
N2-off,F3,20,23,0.0
N2-off,F3,20,24,0.0
N2-off,F3,20,25,0.0
N2-off,F3,20,26,0.0
N2-off,F3,20,27,0.0
N2-off,F3,20,28,0.0
N2-off,F3,20,29,0.0
N2-off,F2,20,0,49.08447897948122
N2-off,F2,20,1,49.08447897948116
N2-off,F2,20,2,49.08447897948122
N2-off,F2,20,3,49.08447897948122
N2-off,F2,20,4,49.08447897948122
N2-off,F2,20,5,49.08447897948122
N2-off,F2,20,6,49.08447897948122
N2-off,F2,20,7,44.89546931745127
N2-off,F2,20,8,49.08447897948122
N2-off,F2,20,9,49.08447897948122
N2-off,F2,20,10,49.08447897948122
N2-off,F2,20,11,49.08447897948122
N2-off,F2,20,12,49.08447897948122
N2-off,F2,20,13,49.08447897948122
N2-off,F2,20,14,49.08447897948122
N2-off,F2,20,15,49.08447897948122
N2-off,F2,20,16,49.08447897948116
N2-off,F2,20,17,49.08447897948122
N2-off,F2,20,18,49.08447897948122
N2-off,F2,20,19,49.08447897948116
N2-off,F2,20,20,49.08447897948116
N2-off,F2,20,21,49.08447897948122
N2-off,F2,20,22,49.08447897948116
N2-off,F2,20,23,49.08447897948122
N2-off,F2,20,24,49.08447897948122
N2-off,F2,20,25,49.08447897948122
N2-off,F2,20,26,49.08447897948122
N2-off,F2,20,27,49.08447897948122
N2-off,F2,20,28,49.08447897948122
N2-off,F2,20,29,49.08447897948122
cmu-population,F12,20,0,239.94484709931064
cmu-population,F12,20,1,242.12668899717573
cmu-population,F12,20,2,238.68471146444608
cmu-population,F12,20,3,244.12552035822
cmu-population,F12,20,4,240.46655543509587
cmu-population,F12,20,5,240.46655543509587
cmu-population,F12,20,6,247.34854070607253
cmu-population,F12,20,7,245.03689988939777
cmu-population,F12,20,8,239.94484709931064
cmu-population,F12,20,9,239.94484709931064
cmu-population,F12,20,10,240.99897001858156
cmu-population,F12,20,11,246.4270582936256
cmu-population,F12,20,12,247.82713266685232
cmu-population,F12,20,13,238.2850342651332
cmu-population,F12,20,14,239.94484709931064
cmu-population,F12,20,15,248.2596631065412
cmu-population,F12,20,16,245.8423310468711
cmu-population,F12,20,17,238.49864114625825
cmu-population,F12,20,18,242.0185863308734
cmu-population,F12,20,19,243.3069060892149
cmu-population,F12,20,20,244.90858293762855
cmu-population,F12,20,21,243.4070297913668
cmu-population,F12,20,22,240.46655543509587
cmu-population,F12,20,23,244.6214200172335
cmu-population,F12,20,24,244.10431828567064
cmu-population,F12,20,25,239.94484709931064
cmu-population,F12,20,26,238.1426859693088
cmu-population,F12,20,27,245.42703802378173
cmu-population,F12,20,28,247.66960517839243
cmu-population,F12,20,29,268.2150499717145
N2-off,F9,20,0,335.6387702715756
N2-off,F9,20,1,335.6387702715756
N2-off,F9,20,2,335.6387702715756
N2-off,F9,20,3,335.6387702715756
N2-off,F9,20,4,335.6387702715756
N2-off,F9,20,5,335.6387702715756
N2-off,F9,20,6,335.6387702715756
N2-off,F9,20,7,335.6387702715756
N2-off,F9,20,8,335.6387702715756
N2-off,F9,20,9,335.6387702715756
N2-off,F9,20,10,335.6387702715756
N2-off,F9,20,11,335.6387702715756
N2-off,F9,20,12,335.6387702715756
N2-off,F9,20,13,335.6387702715756
N2-off,F9,20,14,335.6387702715756
N2-off,F9,20,15,335.6387702715756
N2-off,F9,20,16,335.6387702715756
N2-off,F9,20,17,335.6387702715756
N2-off,F9,20,18,335.6387702715756
N2-off,F9,20,19,335.6387702715756
N2-off,F9,20,20,335.6387702715756
N2-off,F9,20,21,335.6387702715756
N2-off,F9,20,22,335.6387702715756
N2-off,F9,20,23,335.6387702715756
N2-off,F9,20,24,335.6387702715756
N2-off,F9,20,25,335.6387702715756
N2-off,F9,20,26,335.6387702715756
N2-off,F9,20,27,335.6387702715756
N2-off,F9,20,28,335.6387702715756
N2-off,F9,20,29,335.6387702715756
ACE-SHADE,F11,10,0,0.0
ACE-SHADE,F11,10,1,0.0
ACE-SHADE,F11,10,2,0.0
ACE-SHADE,F11,10,3,0.0
ACE-SHADE,F11,10,4,0.0
ACE-SHADE,F11,10,5,0.0
ACE-SHADE,F11,10,6,0.0
ACE-SHADE,F11,10,7,0.0
ACE-SHADE,F11,10,8,0.0
ACE-SHADE,F11,10,9,0.0
ACE-SHADE,F11,10,10,0.0
ACE-SHADE,F11,10,11,0.0
ACE-SHADE,F11,10,12,0.0
ACE-SHADE,F11,10,13,0.0
ACE-SHADE,F11,10,14,0.0
ACE-SHADE,F11,10,15,0.0
ACE-SHADE,F11,10,16,0.0
ACE-SHADE,F11,10,17,0.0
ACE-SHADE,F11,10,18,0.0
ACE-SHADE,F11,10,19,0.0
ACE-SHADE,F11,10,20,0.0
ACE-SHADE,F11,10,21,0.0
ACE-SHADE,F11,10,22,0.0
ACE-SHADE,F11,10,23,0.0
ACE-SHADE,F11,10,24,0.0
ACE-SHADE,F11,10,25,0.0
ACE-SHADE,F11,10,26,0.0
ACE-SHADE,F11,10,27,0.0
ACE-SHADE,F11,10,28,0.0
ACE-SHADE,F11,10,29,0.0
N1-off,F11,10,0,0.0
N1-off,F11,10,1,0.0
N1-off,F11,10,2,4.547473508864641e-13
N1-off,F11,10,3,0.0
N1-off,F11,10,4,0.0
N1-off,F11,10,5,0.0
N1-off,F11,10,6,0.0
N1-off,F11,10,7,0.0
N1-off,F11,10,8,0.0
N1-off,F11,10,9,0.0
N1-off,F11,10,10,0.0
N1-off,F11,10,11,0.0
N1-off,F11,10,12,0.0
N1-off,F11,10,13,0.0
N1-off,F11,10,14,0.0
N1-off,F11,10,15,4.547473508864641e-13
N1-off,F11,10,16,0.0
N1-off,F11,10,17,0.0
N1-off,F11,10,18,0.0
N1-off,F11,10,19,4.547473508864641e-13
N1-off,F11,10,20,0.0
N1-off,F11,10,21,0.0
N1-off,F11,10,22,4.547473508864641e-13
N1-off,F11,10,23,0.0
N1-off,F11,10,24,0.0
N1-off,F11,10,25,0.0
N1-off,F11,10,26,0.0
N1-off,F11,10,27,0.0
N1-off,F11,10,28,0.0
N1-off,F11,10,29,4.547473508864641e-13
N2-off,F11,10,0,0.0
N2-off,F11,10,1,0.0
N2-off,F11,10,2,0.0
N2-off,F11,10,3,0.0
N2-off,F11,10,4,0.0
N2-off,F11,10,5,0.0
N2-off,F11,10,6,0.0
N2-off,F11,10,7,0.0
N2-off,F11,10,8,0.0
N2-off,F11,10,9,0.0
N2-off,F11,10,10,0.0
N2-off,F11,10,11,0.0
N2-off,F11,10,12,0.0
N2-off,F11,10,13,0.0
N2-off,F11,10,14,0.0
N2-off,F11,10,15,0.0
N2-off,F11,10,16,0.0
N2-off,F11,10,17,0.0
N2-off,F11,10,18,0.0
N2-off,F11,10,19,0.0
N2-off,F11,10,20,0.0
N2-off,F11,10,21,0.0
N2-off,F11,10,22,0.0
N2-off,F11,10,23,0.0
N2-off,F11,10,24,0.0
N2-off,F11,10,25,0.0
N2-off,F11,10,26,0.0
N2-off,F11,10,27,0.0
N2-off,F11,10,28,0.0
N2-off,F11,10,29,0.0
cmu-population,F11,10,0,0.0
cmu-population,F11,10,1,0.0
cmu-population,F11,10,2,0.0
cmu-population,F11,10,3,0.0
cmu-population,F11,10,4,0.0
cmu-population,F11,10,5,0.0
cmu-population,F11,10,6,0.0
cmu-population,F11,10,7,0.0
cmu-population,F11,10,8,0.0
cmu-population,F11,10,9,0.0
cmu-population,F11,10,10,0.0
cmu-population,F11,10,11,0.0
cmu-population,F11,10,12,0.0
cmu-population,F11,10,13,0.0
cmu-population,F11,10,14,0.0
cmu-population,F11,10,15,0.0
cmu-population,F11,10,16,0.0
cmu-population,F11,10,17,0.0
cmu-population,F11,10,18,0.0
cmu-population,F11,10,19,0.0
cmu-population,F11,10,20,0.0
cmu-population,F11,10,21,0.0
cmu-population,F11,10,22,0.0
cmu-population,F11,10,23,0.0
cmu-population,F11,10,24,0.0
cmu-population,F11,10,25,0.0
cmu-population,F11,10,26,0.0
cmu-population,F11,10,27,0.0
cmu-population,F11,10,28,0.0
cmu-population,F11,10,29,0.0
ACE-SHADE,F3,10,0,0.0
ACE-SHADE,F3,10,1,0.0
ACE-SHADE,F3,10,2,0.0
ACE-SHADE,F3,10,3,0.0
ACE-SHADE,F3,10,4,0.0
ACE-SHADE,F3,10,5,0.0
ACE-SHADE,F3,10,6,0.0
ACE-SHADE,F3,10,7,0.0
ACE-SHADE,F3,10,8,0.0
ACE-SHADE,F3,10,9,0.0
ACE-SHADE,F3,10,10,0.0
ACE-SHADE,F3,10,11,0.0
ACE-SHADE,F3,10,12,0.0
ACE-SHADE,F3,10,13,0.0
ACE-SHADE,F3,10,14,0.0
ACE-SHADE,F3,10,15,0.0
ACE-SHADE,F3,10,16,0.0
ACE-SHADE,F3,10,17,0.0
ACE-SHADE,F3,10,18,0.0
ACE-SHADE,F3,10,19,0.0
ACE-SHADE,F3,10,20,0.0
ACE-SHADE,F3,10,21,0.0
ACE-SHADE,F3,10,22,0.0
ACE-SHADE,F3,10,23,0.0
ACE-SHADE,F3,10,24,0.0
ACE-SHADE,F3,10,25,0.0
ACE-SHADE,F3,10,26,0.0
ACE-SHADE,F3,10,27,0.0
ACE-SHADE,F3,10,28,0.0
ACE-SHADE,F3,10,29,0.0
N1-off,F3,10,0,0.0
N1-off,F3,10,1,0.0
N1-off,F3,10,2,0.0
N1-off,F3,10,3,0.0
N1-off,F3,10,4,0.0
N1-off,F3,10,5,0.0
N1-off,F3,10,6,0.0
N1-off,F3,10,7,0.0
N1-off,F3,10,8,0.0
N1-off,F3,10,9,0.0
N1-off,F3,10,10,0.0
N1-off,F3,10,11,0.0
N1-off,F3,10,12,0.0
N1-off,F3,10,13,0.0
N1-off,F3,10,14,0.0
N1-off,F3,10,15,0.0
N1-off,F3,10,16,0.0
N1-off,F3,10,17,0.0
N1-off,F3,10,18,0.0
N1-off,F3,10,19,0.0
N1-off,F3,10,20,0.0
N1-off,F3,10,21,0.0
N1-off,F3,10,22,0.0
N1-off,F3,10,23,0.0
N1-off,F3,10,24,0.0
N1-off,F3,10,25,0.0
N1-off,F3,10,26,0.0
N1-off,F3,10,27,0.0
N1-off,F3,10,28,0.0
N1-off,F3,10,29,0.0
N2-off,F3,10,0,0.0
N2-off,F3,10,1,0.0
N2-off,F3,10,2,0.0
N2-off,F3,10,3,0.0
N2-off,F3,10,4,0.0
N2-off,F3,10,5,0.0
N2-off,F3,10,6,0.0
N2-off,F3,10,7,0.0
N2-off,F3,10,8,0.0
N2-off,F3,10,9,0.0
N2-off,F3,10,10,0.0
N2-off,F3,10,11,0.0
N2-off,F3,10,12,0.0
N2-off,F3,10,13,0.0
N2-off,F3,10,14,0.0
N2-off,F3,10,15,0.0
N2-off,F3,10,16,0.0
N2-off,F3,10,17,0.0
N2-off,F3,10,18,0.0
N2-off,F3,10,19,0.0
N2-off,F3,10,20,0.0
N2-off,F3,10,21,0.0
N2-off,F3,10,22,0.0
N2-off,F3,10,23,0.0
N2-off,F3,10,24,0.0
N2-off,F3,10,25,0.0
N2-off,F3,10,26,0.0
N2-off,F3,10,27,0.0
N2-off,F3,10,28,0.0
N2-off,F3,10,29,0.0
cmu-population,F3,10,0,0.0
cmu-population,F3,10,1,0.0
cmu-population,F3,10,2,0.0
cmu-population,F3,10,3,0.0
cmu-population,F3,10,4,0.0
cmu-population,F3,10,5,0.0
cmu-population,F3,10,6,0.0
cmu-population,F3,10,7,0.0
cmu-population,F3,10,8,0.0
cmu-population,F3,10,9,0.0
cmu-population,F3,10,10,0.0
cmu-population,F3,10,11,0.0
cmu-population,F3,10,12,0.0
cmu-population,F3,10,13,0.0
cmu-population,F3,10,14,0.0
cmu-population,F3,10,15,0.0
cmu-population,F3,10,16,0.0
cmu-population,F3,10,17,0.0
cmu-population,F3,10,18,0.0
cmu-population,F3,10,19,0.0
cmu-population,F3,10,20,0.0
cmu-population,F3,10,21,0.0
cmu-population,F3,10,22,0.0
cmu-population,F3,10,23,0.0
cmu-population,F3,10,24,0.0
cmu-population,F3,10,25,0.0
cmu-population,F3,10,26,0.0
cmu-population,F3,10,27,0.0
cmu-population,F3,10,28,0.0
cmu-population,F3,10,29,0.0
cmu-population,F11,20,0,0.0
cmu-population,F11,20,1,0.0
cmu-population,F11,20,2,0.0
cmu-population,F11,20,3,0.0
cmu-population,F11,20,4,0.0
cmu-population,F11,20,5,0.0
cmu-population,F11,20,6,0.0
cmu-population,F11,20,7,0.0
cmu-population,F11,20,8,0.0
cmu-population,F11,20,9,0.0
cmu-population,F11,20,10,0.0
cmu-population,F11,20,11,0.0
cmu-population,F11,20,12,0.0
cmu-population,F11,20,13,4.547473508864641e-13
cmu-population,F11,20,14,0.0
cmu-population,F11,20,15,0.0
cmu-population,F11,20,16,0.0
cmu-population,F11,20,17,4.547473508864641e-13
cmu-population,F11,20,18,4.547473508864641e-13
cmu-population,F11,20,19,0.0
cmu-population,F11,20,20,0.0
cmu-population,F11,20,21,0.0
cmu-population,F11,20,22,0.0
cmu-population,F11,20,23,0.0
cmu-population,F11,20,24,0.0
cmu-population,F11,20,25,0.0
cmu-population,F11,20,26,0.0
cmu-population,F11,20,27,0.0
cmu-population,F11,20,28,0.0
cmu-population,F11,20,29,0.0
N2-off,F8,20,0,0.603360221832645
N2-off,F8,20,1,20.860580249670875
N2-off,F8,20,2,21.05180389868337
N2-off,F8,20,3,0.739741973613036
N2-off,F8,20,4,0.587626170245585
N2-off,F8,20,5,20.92525671397152
N2-off,F8,20,6,0.9152317088296512
N2-off,F8,20,7,21.34223108764354
N2-off,F8,20,8,20.85301754796501
N2-off,F8,20,9,1.3931548151717834
N2-off,F8,20,10,20.930181179313426
N2-off,F8,20,11,20.960669156289896
N2-off,F8,20,12,20.803904964821413
N2-off,F8,20,13,0.7050774441609065
N2-off,F8,20,14,20.91880122881139
N2-off,F8,20,15,20.95395662395822
N2-off,F8,20,16,20.83829899995135
N2-off,F8,20,17,21.03142293022711
N2-off,F8,20,18,0.5867783431344833
N2-off,F8,20,19,16.535449519146823
N2-off,F8,20,20,0.897019893867764
N2-off,F8,20,21,0.9923505694687264
N2-off,F8,20,22,21.176805021273594
N2-off,F8,20,23,20.57708173052879
N2-off,F8,20,24,21.0120376049872
N2-off,F8,20,25,21.15934902297704
N2-off,F8,20,26,0.7340348294460455
N2-off,F8,20,27,21.2033184720558
N2-off,F8,20,28,21.036302374773182
N2-off,F8,20,29,20.759773107491128
N1-off,F9,20,0,335.6387702715756
N1-off,F9,20,1,335.6387702715756
N1-off,F9,20,2,335.6387702715756
N1-off,F9,20,3,335.6387702715756
N1-off,F9,20,4,335.6387702715756
N1-off,F9,20,5,335.6387702715756
N1-off,F9,20,6,335.6387702715756
N1-off,F9,20,7,335.6387702715756
N1-off,F9,20,8,335.6387702715756
N1-off,F9,20,9,335.6387702715756
N1-off,F9,20,10,335.6387702715756
N1-off,F9,20,11,335.6387702715756
N1-off,F9,20,12,335.63877027157605
N1-off,F9,20,13,335.6387702715756
N1-off,F9,20,14,335.6387702715756
N1-off,F9,20,15,335.6387702715756
N1-off,F9,20,16,335.6387702715756
N1-off,F9,20,17,335.6387702715756
N1-off,F9,20,18,335.6387702715756
N1-off,F9,20,19,335.6387702715756
N1-off,F9,20,20,335.6387702715756
N1-off,F9,20,21,335.6387702715756
N1-off,F9,20,22,335.6387702715756
N1-off,F9,20,23,335.6387702715756
N1-off,F9,20,24,335.6387702715756
N1-off,F9,20,25,335.6387702715756
N1-off,F9,20,26,335.6387702715756
N1-off,F9,20,27,335.6387702715756
N1-off,F9,20,28,335.6387702715756
N1-off,F9,20,29,335.6387702715756
ACE-SHADE,F2,10,0,0.0
ACE-SHADE,F2,10,1,0.0
ACE-SHADE,F2,10,2,3.986579112347158
ACE-SHADE,F2,10,3,8.916101927781312
ACE-SHADE,F2,10,4,0.0
ACE-SHADE,F2,10,5,3.986579112347158
ACE-SHADE,F2,10,6,8.916101927781312
ACE-SHADE,F2,10,7,8.916101927781312
ACE-SHADE,F2,10,8,8.916101927781312
ACE-SHADE,F2,10,9,8.916101927781312
ACE-SHADE,F2,10,10,3.986579112347158
ACE-SHADE,F2,10,11,3.986579112347158
ACE-SHADE,F2,10,12,3.986579112347158
ACE-SHADE,F2,10,13,8.916101927781312
ACE-SHADE,F2,10,14,8.916101927781312
ACE-SHADE,F2,10,15,3.986579112347158
ACE-SHADE,F2,10,16,0.0
ACE-SHADE,F2,10,17,3.986579112347158
ACE-SHADE,F2,10,18,8.916101927781312
ACE-SHADE,F2,10,19,0.0
ACE-SHADE,F2,10,20,3.986579112347158
ACE-SHADE,F2,10,21,0.0
ACE-SHADE,F2,10,22,0.0
ACE-SHADE,F2,10,23,0.0
ACE-SHADE,F2,10,24,3.986579112347158
ACE-SHADE,F2,10,25,8.916101927781312
ACE-SHADE,F2,10,26,3.986579112347158
ACE-SHADE,F2,10,27,3.986579112347158
ACE-SHADE,F2,10,28,0.0
ACE-SHADE,F2,10,29,0.0
N1-off,F2,10,0,3.986579112347158
N1-off,F2,10,1,3.986579112347158
N1-off,F2,10,2,3.986579112347158
N1-off,F2,10,3,3.986579112347158
N1-off,F2,10,4,3.986579112347158
N1-off,F2,10,5,3.986579112347158
N1-off,F2,10,6,3.986579112347158
N1-off,F2,10,7,3.986579112347158
N1-off,F2,10,8,3.986579112347158
N1-off,F2,10,9,8.916101927781312
N1-off,F2,10,10,3.986579112347158
N1-off,F2,10,11,3.986579112347158
N1-off,F2,10,12,3.986579112347158
N1-off,F2,10,13,8.916101927781312
N1-off,F2,10,14,3.986579112347158
N1-off,F2,10,15,3.986579112347158
N1-off,F2,10,16,3.986579112347158
N1-off,F2,10,17,3.986579112347158
N1-off,F2,10,18,3.986579112347158
N1-off,F2,10,19,3.986579112347158
N1-off,F2,10,20,3.986579112347158
N1-off,F2,10,21,3.986579112347158
N1-off,F2,10,22,3.986579112347158
N1-off,F2,10,23,3.986579112347158
N1-off,F2,10,24,3.986579112347158
N1-off,F2,10,25,3.986579112347158
N1-off,F2,10,26,3.986579112347158
N1-off,F2,10,27,3.986579112347158
N1-off,F2,10,28,3.986579112347158
N1-off,F2,10,29,3.986579112347158
N2-off,F2,10,0,0.0
N2-off,F2,10,1,8.916101927781312
N2-off,F2,10,2,0.0
N2-off,F2,10,3,8.916101927781312
N2-off,F2,10,4,8.916101927781312
N2-off,F2,10,5,3.986579112347158
N2-off,F2,10,6,0.0
N2-off,F2,10,7,8.916101927781312
N2-off,F2,10,8,3.986579112347158
N2-off,F2,10,9,0.0
N2-off,F2,10,10,0.0
N2-off,F2,10,11,0.0
N2-off,F2,10,12,0.0
N2-off,F2,10,13,8.916101927781312
N2-off,F2,10,14,0.0
N2-off,F2,10,15,3.986579112347158
N2-off,F2,10,16,8.916101927781312
N2-off,F2,10,17,8.916101927781312
N2-off,F2,10,18,8.916101927781312
N2-off,F2,10,19,8.916101927781312
N2-off,F2,10,20,0.0
N2-off,F2,10,21,0.0
N2-off,F2,10,22,8.916101927781312
N2-off,F2,10,23,8.916101927781312
N2-off,F2,10,24,8.916101927781312
N2-off,F2,10,25,3.986579112347158
N2-off,F2,10,26,0.0
N2-off,F2,10,27,8.916101927781312
N2-off,F2,10,28,0.0
N2-off,F2,10,29,8.916101927781312
cmu-population,F2,10,0,8.916101927781312
cmu-population,F2,10,1,8.916101927781312
cmu-population,F2,10,2,8.916101927781312
cmu-population,F2,10,3,8.916101927781312
cmu-population,F2,10,4,0.0
cmu-population,F2,10,5,8.916101927781312
cmu-population,F2,10,6,8.916101927781312
cmu-population,F2,10,7,0.0
cmu-population,F2,10,8,8.916101927781312
cmu-population,F2,10,9,8.916101927781312
cmu-population,F2,10,10,8.916101927781312
cmu-population,F2,10,11,0.0
cmu-population,F2,10,12,8.916101927781312
cmu-population,F2,10,13,8.916101927781312
cmu-population,F2,10,14,8.916101927781312
cmu-population,F2,10,15,3.986579112347158
cmu-population,F2,10,16,0.0
cmu-population,F2,10,17,0.0
cmu-population,F2,10,18,3.986579112347158
cmu-population,F2,10,19,0.0
cmu-population,F2,10,20,3.986579112347158
cmu-population,F2,10,21,0.0
cmu-population,F2,10,22,3.986579112347158
cmu-population,F2,10,23,0.0
cmu-population,F2,10,24,0.0
cmu-population,F2,10,25,3.986579112347158
cmu-population,F2,10,26,0.0
cmu-population,F2,10,27,3.986579112347158
cmu-population,F2,10,28,8.916101927781312
cmu-population,F2,10,29,0.0
ACE-SHADE,F2,20,0,49.08447897948122
ACE-SHADE,F2,20,1,49.08447897948122
ACE-SHADE,F2,20,2,49.08447897948122
ACE-SHADE,F2,20,3,49.08447897948122
ACE-SHADE,F2,20,4,49.08447897948122
ACE-SHADE,F2,20,5,49.08447897948116
ACE-SHADE,F2,20,6,49.08447897948122
ACE-SHADE,F2,20,7,49.08447897948122
ACE-SHADE,F2,20,8,49.08447897948122
ACE-SHADE,F2,20,9,49.08447897948116
ACE-SHADE,F2,20,10,49.08447897948122
ACE-SHADE,F2,20,11,49.08447897948122
ACE-SHADE,F2,20,12,49.08447897948122
ACE-SHADE,F2,20,13,49.08447897948122
ACE-SHADE,F2,20,14,49.08447897948122
ACE-SHADE,F2,20,15,49.08447897948122
ACE-SHADE,F2,20,16,49.08447897948122
ACE-SHADE,F2,20,17,49.08447897948116
ACE-SHADE,F2,20,18,49.08447897948122
ACE-SHADE,F2,20,19,49.08447897948122
ACE-SHADE,F2,20,20,49.08447897948122
ACE-SHADE,F2,20,21,49.08447897948122
ACE-SHADE,F2,20,22,49.08447897948122
ACE-SHADE,F2,20,23,49.08447897948122
ACE-SHADE,F2,20,24,49.08447897948122
ACE-SHADE,F2,20,25,49.08447897948116
ACE-SHADE,F2,20,26,49.08447897948122
ACE-SHADE,F2,20,27,49.08447897948122
ACE-SHADE,F2,20,28,49.08447897948122
ACE-SHADE,F2,20,29,49.08447897948122
ACE-SHADE,F1,20,0,0.0
ACE-SHADE,F1,20,1,0.0
ACE-SHADE,F1,20,2,0.0
ACE-SHADE,F1,20,3,0.0
ACE-SHADE,F1,20,4,0.0
ACE-SHADE,F1,20,5,0.0
ACE-SHADE,F1,20,6,0.0
ACE-SHADE,F1,20,7,0.0
ACE-SHADE,F1,20,8,0.0
ACE-SHADE,F1,20,9,0.0
ACE-SHADE,F1,20,10,0.0
ACE-SHADE,F1,20,11,0.0
ACE-SHADE,F1,20,12,0.0
ACE-SHADE,F1,20,13,0.0
ACE-SHADE,F1,20,14,0.0
ACE-SHADE,F1,20,15,0.0
ACE-SHADE,F1,20,16,0.0
ACE-SHADE,F1,20,17,0.0
ACE-SHADE,F1,20,18,0.0
ACE-SHADE,F1,20,19,0.0
ACE-SHADE,F1,20,20,0.0
ACE-SHADE,F1,20,21,0.0
ACE-SHADE,F1,20,22,0.0
ACE-SHADE,F1,20,23,0.0
ACE-SHADE,F1,20,24,0.0
ACE-SHADE,F1,20,25,0.0
ACE-SHADE,F1,20,26,0.0
ACE-SHADE,F1,20,27,0.0
ACE-SHADE,F1,20,28,0.0
ACE-SHADE,F1,20,29,0.0
ACE-SHADE,F9,10,0,0.0
ACE-SHADE,F9,10,1,0.0
ACE-SHADE,F9,10,2,0.0
ACE-SHADE,F9,10,3,0.0
ACE-SHADE,F9,10,4,0.0
ACE-SHADE,F9,10,5,0.0
ACE-SHADE,F9,10,6,0.0
ACE-SHADE,F9,10,7,0.0
ACE-SHADE,F9,10,8,0.0
ACE-SHADE,F9,10,9,0.0
ACE-SHADE,F9,10,10,0.0
ACE-SHADE,F9,10,11,0.0
ACE-SHADE,F9,10,12,0.0
ACE-SHADE,F9,10,13,0.0
ACE-SHADE,F9,10,14,0.0
ACE-SHADE,F9,10,15,0.0
ACE-SHADE,F9,10,16,0.0
ACE-SHADE,F9,10,17,0.0
ACE-SHADE,F9,10,18,0.0
ACE-SHADE,F9,10,19,0.0
ACE-SHADE,F9,10,20,0.0
ACE-SHADE,F9,10,21,0.0
ACE-SHADE,F9,10,22,0.0
ACE-SHADE,F9,10,23,0.0
ACE-SHADE,F9,10,24,0.0
ACE-SHADE,F9,10,25,0.0
ACE-SHADE,F9,10,26,0.0
ACE-SHADE,F9,10,27,0.0
ACE-SHADE,F9,10,28,0.0
ACE-SHADE,F9,10,29,0.0
N1-off,F9,10,0,4.547473508864641e-13
N1-off,F9,10,1,0.0
N1-off,F9,10,2,0.0
N1-off,F9,10,3,0.0
N1-off,F9,10,4,4.547473508864641e-13
N1-off,F9,10,5,0.0
N1-off,F9,10,6,0.0
N1-off,F9,10,7,4.547473508864641e-13
N1-off,F9,10,8,0.0
N1-off,F9,10,9,0.0
N1-off,F9,10,10,0.0
N1-off,F9,10,11,0.0
N1-off,F9,10,12,0.0
N1-off,F9,10,13,0.0
N1-off,F9,10,14,0.0
N1-off,F9,10,15,0.0
N1-off,F9,10,16,0.0
N1-off,F9,10,17,0.0
N1-off,F9,10,18,0.0
N1-off,F9,10,19,0.0
